Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Hartford/Springfield,Weekly,"2022-07-17 00:00:00",Organic,2.113300471,17529.50,331.90,4692.62,5.58,12499.41,,,,0.00
Houston,Weekly,"2022-08-07 00:00:00",Organic,1.891408557,13301.98,5096.59,47.33,0.00,3455.94,,,,4702.12
Houston,Weekly,"2022-07-31 00:00:00",Organic,1.772954486,16323.82,4287.97,75.75,0.00,7400.93,,,,4559.17
Houston,Weekly,"2022-07-24 00:00:00",Organic,1.892166904,15480.76,4020.25,104.10,0.00,7049.44,,,,4306.96
Houston,Weekly,"2022-07-17 00:00:00",Organic,1.978988391,16558.86,4720.68,23.55,0.00,6014.53,,,,5800.10
Indianapolis,Weekly,"2022-08-07 00:00:00",Organic,1.695645820,8500.32,154.16,769.92,0.00,4395.09,,,,3181.16
Indianapolis,Weekly,"2022-07-31 00:00:00",Organic,1.789358973,8168.82,131.14,833.03,0.00,4067.47,,,,3137.18
Indianapolis,Weekly,"2022-07-24 00:00:00",Organic,1.860155438,7569.16,86.09,836.66,0.00,3668.57,,,,2977.83
Indianapolis,Weekly,"2022-07-17 00:00:00",Organic,2.248013123,5492.20,90.90,609.33,0.00,2432.54,,,,2359.44
Jacksonville,Weekly,"2022-08-07 00:00:00",Organic,2.398942638,6201.49,85.57,179.79,0.00,5901.39,,,,34.73
Jacksonville,Weekly,"2022-07-31 00:00:00",Organic,2.284168837,7592.09,82.56,134.53,0.00,7344.76,,,,30.25
Jacksonville,Weekly,"2022-07-24 00:00:00",Organic,2.035757967,8389.51,59.75,199.47,0.00,8122.44,,,,7.84
Jacksonville,Weekly,"2022-07-17 00:00:00",Organic,2.100498085,7709.77,98.82,123.22,0.00,7468.68,,,,19.05
"Las Vegas",Weekly,"2022-08-07 00:00:00",Organic,2.220909726,9653.18,648.25,345.11,0.00,2497.82,,,,6162.00
"Las Vegas",Weekly,"2022-07-31 00:00:00",Organic,2.248226677,8792.28,675.20,362.08,0.00,1915.86,,,,5839.14
"Las Vegas",Weekly,"2022-07-24 00:00:00",Organic,2.245457416,9743.06,627.67,270.96,0.00,2187.15,,,,6657.29
"Las Vegas",Weekly,"2022-07-17 00:00:00",Organic,2.246189671,8249.21,729.98,198.15,0.00,2324.70,,,,4996.38
"Los Angeles",Weekly,"2022-08-07 00:00:00",Organic,2.205914985,111072.60,6303.32,937.84,0.00,46569.23,,,,57262.21
"Los Angeles",Weekly,"2022-07-31 00:00:00",Organic,2.135609183,105106.67,6263.97,791.77,0.00,46349.37,,,,51701.56
"Los Angeles",Weekly,"2022-07-24 00:00:00",Organic,2.198534701,112138.63,6958.62,828.11,0.00,45533.53,,,,58818.36
"Los Angeles",Weekly,"2022-07-17 00:00:00",Organic,2.257605658,107659.77,6656.26,906.33,0.00,45989.79,,,,54107.40
Louisville,Weekly,"2022-08-07 00:00:00",Organic,1.842078568,5101.66,24.94,662.00,0.00,1147.99,,,,3266.73
Louisville,Weekly,"2022-07-31 00:00:00",Organic,1.879609755,4006.86,10.53,537.54,0.00,883.72,,,,2575.07
Louisville,Weekly,"2022-07-24 00:00:00",Organic,2.023687394,5716.65,0.00,800.33,0.00,1088.44,,,,3827.87
Louisville,Weekly,"2022-07-17 00:00:00",Organic,2.337433002,4572.18,4.21,630.25,0.00,755.85,,,,3181.86
"Miami/Ft. Lauderdale",Weekly,"2022-08-07 00:00:00",Organic,1.359878988,79175.61,329.15,0.00,0.00,70949.60,,,,7896.86
"Miami/Ft. Lauderdale",Weekly,"2022-07-31 00:00:00",Organic,1.542911996,66164.79,267.26,0.00,0.00,42340.79,,,,23556.73
"Miami/Ft. Lauderdale",Weekly,"2022-07-24 00:00:00",Organic,1.467433298,92706.92,138.60,0.00,0.00,69109.49,,,,23458.83
"Miami/Ft. Lauderdale",Weekly,"2022-07-17 00:00:00",Organic,1.456402637,95407.66,147.23,0.00,0.00,72454.53,,,,22805.91
Nashville,Weekly,"2022-08-07 00:00:00",Organic,1.970087664,10636.73,63.64,1123.78,0.00,4177.21,,,,5272.10
Nashville,Weekly,"2022-07-31 00:00:00",Organic,2.067919668,12160.49,28.30,1165.74,0.00,4688.89,,,,6277.56
Nashville,Weekly,"2022-07-24 00:00:00",Organic,2.438980517,14385.75,22.86,1426.86,0.00,5265.14,,,,7670.90
Nashville,Weekly,"2022-07-17 00:00:00",Organic,2.483795587,13466.71,34.50,1331.78,0.00,4718.94,,,,7381.48
"Northern New England",Weekly,"2022-08-07 00:00:00",Organic,2.276116650,19493.98,131.37,457.11,0.00,16436.94,,,,2468.56
"Northern New England",Weekly,"2022-07-31 00:00:00",Organic,2.337911261,18753.44,126.37,389.42,0.00,16080.90,,,,2156.75
"Northern New England",Weekly,"2022-07-24 00:00:00",Organic,2.369660207,21715.53,107.52,401.84,0.00,19021.71,,,,2184.46
"Northern New England",Weekly,"2022-07-17 00:00:00",Organic,2.389473110,18807.47,134.65,359.50,0.00,15922.95,,,,2390.38
"New Orleans/Mobile",Weekly,"2022-08-07 00:00:00",Organic,1.368218298,11225.54,175.20,38.46,0.00,10840.10,,,,171.78
"New Orleans/Mobile",Weekly,"2022-07-31 00:00:00",Organic,1.292980676,13175.40,170.27,20.40,0.00,12423.88,,,,560.84
"New Orleans/Mobile",Weekly,"2022-07-24 00:00:00",Organic,1.504505298,9848.93,75.64,25.04,0.00,9563.17,,,,185.08
"New Orleans/Mobile",Weekly,"2022-07-17 00:00:00",Organic,1.495459676,10471.12,145.83,9.13,0.00,10167.63,,,,148.53
"New York",Weekly,"2022-08-07 00:00:00",Organic,1.936400378,85114.98,7272.82,1632.70,0.00,71890.37,,,,4319.09
"New York",Weekly,"2022-07-31 00:00:00",Organic,2.032028114,82240.03,4961.92,2229.58,0.00,67370.57,,,,7677.96
"New York",Weekly,"2022-07-24 00:00:00",Organic,2.017461044,90291.84,6203.02,2393.22,0.00,74070.61,,,,7624.99
"New York",Weekly,"2022-07-17 00:00:00",Organic,1.996269049,87117.34,4689.35,1771.00,0.00,74914.52,,,,5742.47
Orlando,Weekly,"2022-08-07 00:00:00",Organic,1.657421219,27268.62,222.61,2.18,0.00,22099.14,,,,4944.68
Orlando,Weekly,"2022-07-31 00:00:00",Organic,1.493688137,39160.32,115.12,0.00,0.00,28874.97,,,,10170.22
Orlando,Weekly,"2022-07-24 00:00:00",Organic,1.384762368,53062.44,86.06,0.00,0.00,44951.56,,,,8024.82
Orlando,Weekly,"2022-07-17 00:00:00",Organic,1.466453031,42942.08,45.56,0.00,0.00,31705.39,,,,11191.12
Peoria/Springfield,Weekly,"2022-08-07 00:00:00",Organic,1.662307046,2884.50,52.29,262.48,0.00,2004.61,,,,565.12
Peoria/Springfield,Weekly,"2022-07-31 00:00:00",Organic,1.891726474,2927.60,37.02,342.18,0.00,1938.14,,,,610.26
Peoria/Springfield,Weekly,"2022-07-24 00:00:00",Organic,1.820136775,2872.12,24.71,272.33,0.00,2107.76,,,,467.31
Peoria/Springfield,Weekly,"2022-07-17 00:00:00",Organic,1.854518822,2493.18,35.22,171.40,0.00,2030.58,,,,255.98
Philadelphia,Weekly,"2022-08-07 00:00:00",Organic,1.854637667,21909.19,1361.97,1446.45,0.00,17881.76,,,,1219.01
Philadelphia,Weekly,"2022-07-31 00:00:00",Organic,2.016849610,23171.63,1270.13,1934.61,0.00,16798.93,,,,3167.95
Philadelphia,Weekly,"2022-07-24 00:00:00",Organic,2.081055706,25916.56,1046.30,1790.52,0.00,18832.47,,,,4247.27
Philadelphia,Weekly,"2022-07-17 00:00:00",Organic,1.987237720,19456.91,811.08,1235.16,0.00,16203.32,,,,1207.36
Phoenix/Tucson,Weekly,"2022-08-07 00:00:00",Organic,1.953565884,25071.47,2110.03,629.70,0.00,8421.79,,,,13909.95
Phoenix/Tucson,Weekly,"2022-07-31 00:00:00",Organic,1.996152947,23276.25,2444.20,665.21,0.00,6675.51,,,,13491.33
Phoenix/Tucson,Weekly,"2022-07-24 00:00:00",Organic,1.986958932,22166.54,1868.83,667.10,0.00,7055.48,,,,12575.14
Phoenix/Tucson,Weekly,"2022-07-17 00:00:00",Organic,2.021461899,24230.16,4772.31,569.54,0.00,5010.08,,,,13878.23
Pittsburgh,Weekly,"2022-08-07 00:00:00",Organic,1.827225950,8023.12,1004.75,2.81,0.00,5894.25,,,,1121.31
Pittsburgh,Weekly,"2022-07-31 00:00:00",Organic,1.812794313,8204.47,811.09,2.80,0.00,6382.21,,,,1008.36
Pittsburgh,Weekly,"2022-07-24 00:00:00",Organic,1.913123792,7677.18,770.36,2.82,0.00,5652.17,,,,1251.84
Pittsburgh,Weekly,"2022-07-17 00:00:00",Organic,1.949373372,8307.23,868.33,46.47,0.00,5968.25,,,,1424.18
Portland,Weekly,"2022-08-07 00:00:00",Organic,2.366882586,32207.74,2.68,5454.60,0.00,1492.87,,,,25257.59
Portland,Weekly,"2022-07-31 00:00:00",Organic,2.370783372,33675.66,22.94,5955.22,0.00,721.27,,,,26976.23
Portland,Weekly,"2022-07-24 00:00:00",Organic,2.431541174,34642.27,26.45,6116.23,0.00,825.27,,,,27674.32
Portland,Weekly,"2022-07-17 00:00:00",Organic,2.527727302,36834.57,56.41,5538.05,0.00,1387.05,,,,29853.06
Providence,Weekly,"2022-08-07 00:00:00",Organic,1.887859584,4642.48,28.69,17.76,0.00,4596.02,,,,0.00
Providence,Weekly,"2022-07-31 00:00:00",Organic,1.880645803,4791.08,12.31,7.32,0.00,4771.45,,,,0.00
Providence,Weekly,"2022-07-24 00:00:00",Organic,1.963261011,4649.39,32.81,10.94,0.00,4605.64,,,,0.00
Providence,Weekly,"2022-07-17 00:00:00",Organic,1.812129394,5417.25,19.18,31.51,0.00,5366.56,,,,0.00
Raleigh/Greensboro,Weekly,"2022-08-07 00:00:00",Organic,1.810746318,27074.53,577.86,2228.90,54.68,23538.89,,,,674.20
Raleigh/Greensboro,Weekly,"2022-07-31 00:00:00",Organic,1.788031364,26962.39,462.70,2116.73,41.84,23673.99,,,,667.12
Raleigh/Greensboro,Weekly,"2022-07-24 00:00:00",Organic,1.804715455,27241.42,435.49,2210.26,24.68,24062.45,,,,508.55
Raleigh/Greensboro,Weekly,"2022-07-17 00:00:00",Organic,1.909217616,20951.81,414.33,2177.90,19.32,17568.77,,,,771.49
Richmond/Norfolk,Weekly,"2022-08-07 00:00:00",Organic,1.623891760,18706.91,9.68,1084.62,7.53,15008.04,,,,2597.02
Richmond/Norfolk,Weekly,"2022-07-31 00:00:00",Organic,1.594520341,19792.29,15.08,925.22,9.69,16945.55,,,,1896.74
Richmond/Norfolk,Weekly,"2022-07-24 00:00:00",Organic,1.836379952,17542.14,38.52,1053.62,16.16,14006.74,,,,2427.10
Richmond/Norfolk,Weekly,"2022-07-17 00:00:00",Organic,1.807753382,15540.85,4.31,987.30,3.23,12735.54,,,,1810.47
Roanoke,Weekly,"2022-08-07 00:00:00",Organic,1.668030882,8077.99,3.50,862.00,0.00,4683.26,,,,2529.23
Roanoke,Weekly,"2022-07-31 00:00:00",Organic,1.761412029,7252.66,3.50,634.48,0.00,4674.15,,,,1940.53
Roanoke,Weekly,"2022-07-24 00:00:00",Organic,1.910776615,7488.24,0.00,574.03,0.00,5100.94,,,,1813.27
Roanoke,Weekly,"2022-07-17 00:00:00",Organic,1.944405800,6022.52,4.00,522.81,0.00,4152.21,,,,1343.50
Sacramento,Weekly,"2022-08-07 00:00:00",Organic,2.026504587,22160.85,2563.34,2398.13,0.00,14597.00,,,,2602.38
Sacramento,Weekly,"2022-07-31 00:00:00",Organic,2.061594027,22570.18,2138.44,2489.88,0.00,15534.01,,,,2407.85
Sacramento,Weekly,"2022-07-24 00:00:00",Organic,2.213493449,21496.25,2478.88,2580.30,0.00,13246.88,,,,3190.19
Sacramento,Weekly,"2022-07-17 00:00:00",Organic,2.070750606,23262.03,2567.31,2351.75,0.00,14891.61,,,,3451.35
"San Diego",Weekly,"2022-08-07 00:00:00",Organic,2.369477721,22217.36,1425.76,428.14,0.00,6880.65,,,,13482.81
"San Diego",Weekly,"2022-07-31 00:00:00",Organic,2.250479279,21377.36,1507.51,400.49,0.00,7243.56,,,,12225.80
"San Diego",Weekly,"2022-07-24 00:00:00",Organic,2.339892159,22434.71,1654.99,474.19,0.00,6876.50,,,,13429.04
"San Diego",Weekly,"2022-07-17 00:00:00",Organic,2.336667246,21870.63,1570.60,420.90,0.00,6702.28,,,,13176.85
"San Francisco",Weekly,"2022-08-07 00:00:00",Organic,2.351534087,59869.43,3732.51,4590.75,0.00,34779.22,,,,16766.95
"San Francisco",Weekly,"2022-07-31 00:00:00",Organic,2.324949132,58439.37,3220.05,4153.23,0.00,36369.11,,,,14696.98
"San Francisco",Weekly,"2022-07-24 00:00:00",Organic,2.358459766,60144.61,3253.72,4106.55,0.00,35550.99,,,,17233.34
"San Francisco",Weekly,"2022-07-17 00:00:00",Organic,2.254446497,62819.53,3241.36,4058.33,0.00,38296.45,,,,17223.39
Seattle,Weekly,"2022-08-07 00:00:00",Organic,2.400910349,57240.16,474.75,6475.07,7.89,4768.84,,,,45513.61
Seattle,Weekly,"2022-07-31 00:00:00",Organic,2.461050990,50785.73,496.60,6342.89,13.54,3943.28,,,,39989.42
Seattle,Weekly,"2022-07-24 00:00:00",Organic,2.190609863,68754.43,531.30,8286.66,9.04,4161.41,,,,55766.03
Seattle,Weekly,"2022-07-17 00:00:00",Organic,2.231652952,75663.67,534.22,8444.55,2.26,4679.33,,,,62003.31
"South Carolina",Weekly,"2022-08-07 00:00:00",Organic,1.984760941,22091.39,908.60,1908.44,64.63,16658.19,,,,2551.54
"South Carolina",Weekly,"2022-07-31 00:00:00",Organic,1.937183323,22905.69,687.43,1855.46,71.78,17622.98,,,,2668.04
"South Carolina",Weekly,"2022-07-24 00:00:00",Organic,1.901178461,26004.21,760.20,1960.30,42.77,20371.01,,,,2869.92
"South Carolina",Weekly,"2022-07-17 00:00:00",Organic,1.968126618,23194.14,902.48,2035.69,40.81,17419.95,,,,2795.21
Spokane,Weekly,"2022-08-07 00:00:00",Organic,2.613381508,2998.65,82.93,501.03,0.00,303.98,,,,2110.72
Spokane,Weekly,"2022-07-31 00:00:00",Organic,2.575955939,3525.54,45.00,668.11,0.00,72.45,,,,2739.99
Spokane,Weekly,"2022-07-24 00:00:00",Organic,2.865092079,3477.79,78.10,673.39,0.00,96.08,,,,2630.23
Spokane,Weekly,"2022-07-17 00:00:00",Organic,2.519463477,4564.38,74.72,736.74,0.00,241.37,,,,3511.55
"St. Louis",Weekly,"2022-08-07 00:00:00",Organic,2.392265838,5597.44,1091.55,960.04,0.00,1272.08,,,,2273.78
"St. Louis",Weekly,"2022-07-31 00:00:00",Organic,2.196467004,7320.15,905.95,943.36,0.00,3082.41,,,,2388.44
"St. Louis",Weekly,"2022-07-24 00:00:00",Organic,2.285929251,5344.77,843.56,588.16,0.00,2290.84,,,,1622.22
"St. Louis",Weekly,"2022-07-17 00:00:00",Organic,1.868373045,3455.61,814.43,55.03,0.00,2586.15,,,,0.00
Syracuse,Weekly,"2022-08-07 00:00:00",Organic,1.829039324,4322.14,188.83,114.91,0.00,3903.22,,,,115.18
Syracuse,Weekly,"2022-07-31 00:00:00",Organic,1.784424742,4671.36,189.70,86.76,0.00,4294.62,,,,100.28
Syracuse,Weekly,"2022-07-24 00:00:00",Organic,1.879944792,3996.98,185.43,79.81,0.00,3662.30,,,,69.43
Syracuse,Weekly,"2022-07-17 00:00:00",Organic,2.000752759,3117.57,112.38,113.76,0.00,2819.86,,,,71.57
Tampa,Weekly,"2022-08-07 00:00:00",Organic,1.364868757,36811.62,230.93,1.05,0.00,31098.57,,,,5481.07
Tampa,Weekly,"2022-07-31 00:00:00",Organic,1.447815974,47746.87,160.42,0.00,0.00,39221.32,,,,8365.14
Tampa,Weekly,"2022-07-24 00:00:00",Organic,1.429677355,62414.72,116.64,0.00,0.00,56794.45,,,,5503.63
Tampa,Weekly,"2022-07-17 00:00:00",Organic,1.442839289,56239.03,61.96,0.00,0.00,49594.94,,,,6582.13
Toledo,Weekly,"2022-08-07 00:00:00",Organic,1.684439647,5480.55,46.17,665.35,0.00,2245.84,,,,2523.19
Toledo,Weekly,"2022-07-31 00:00:00",Organic,1.854585316,5514.81,34.70,569.37,0.00,2101.09,,,,2809.65
Toledo,Weekly,"2022-07-24 00:00:00",Organic,1.919713867,4252.57,34.77,432.69,0.00,2086.93,,,,1698.17
Toledo,Weekly,"2022-07-17 00:00:00",Organic,2.412693681,3444.00,28.30,434.83,0.00,1366.83,,,,1614.03
"West Tex/New Mexico",Weekly,"2022-08-07 00:00:00",Organic,1.465427640,15366.10,635.65,111.45,0.00,11753.49,,,,2865.50
"West Tex/New Mexico",Weekly,"2022-07-31 00:00:00",Organic,1.286546217,20874.93,745.52,181.83,0.00,17162.20,,,,2785.38
"West Tex/New Mexico",Weekly,"2022-07-24 00:00:00",Organic,1.352473728,21361.47,742.15,154.04,0.00,17574.82,,,,2890.46
"West Tex/New Mexico",Weekly,"2022-07-17 00:00:00",Organic,1.386816564,21524.22,1096.43,113.01,0.00,18002.45,,,,2312.33
Wichita,Weekly,"2022-08-07 00:00:00",Organic,1.782214718,3244.06,522.56,5.32,0.00,1415.66,,,,1300.53
Wichita,Weekly,"2022-07-31 00:00:00",Organic,1.488757051,5088.23,293.32,6.40,0.00,3281.25,,,,1507.26
Wichita,Weekly,"2022-07-24 00:00:00",Organic,1.615698955,4389.47,260.92,0.00,0.00,2637.60,,,,1490.96
Wichita,Weekly,"2022-07-17 00:00:00",Organic,1.853899438,2943.48,285.49,5.34,0.00,1171.80,,,,1480.86
California,Weekly,"2022-08-07 00:00:00",Organic,2.228679899,270792.74,18731.12,13774.51,0.00,131508.42,,,,106778.67
California,Weekly,"2022-07-31 00:00:00",Organic,2.182466259,261445.45,17587.87,13044.87,0.00,134869.46,,,,95943.25
California,Weekly,"2022-07-24 00:00:00",Organic,2.246442264,271886.58,18862.50,13303.74,0.00,130071.66,,,,109648.69
California,Weekly,"2022-07-17 00:00:00",Organic,2.212382222,276732.18,18775.52,12647.69,0.00,140492.04,,,,104816.93
"Great Lakes",Weekly,"2022-08-07 00:00:00",Organic,1.735226057,143997.85,2944.30,12608.65,0.00,74117.02,,,,54327.88
"Great Lakes",Weekly,"2022-07-31 00:00:00",Organic,1.935251656,118446.60,2568.97,11428.22,0.00,58524.04,,,,45925.37
"Great Lakes",Weekly,"2022-07-24 00:00:00",Organic,1.893253039,127487.55,2528.23,10928.31,0.00,71601.24,,,,42429.77
"Great Lakes",Weekly,"2022-07-17 00:00:00",Organic,2.216995377,106439.14,2685.94,10639.39,0.00,54323.87,,,,38789.94
Midsouth,Weekly,"2022-08-07 00:00:00",Organic,1.835959080,194272.24,1998.01,17104.42,111.65,146090.87,,,,28967.29
Midsouth,Weekly,"2022-07-31 00:00:00",Organic,1.851753259,203472.47,1673.61,16731.95,144.26,153884.90,,,,31037.76
Midsouth,Weekly,"2022-07-24 00:00:00",Organic,1.993832585,208984.62,1439.41,17552.09,103.12,153652.04,,,,36237.96
Midsouth,Weekly,"2022-07-17 00:00:00",Organic,2.050233737,176617.92,1429.92,16910.92,96.31,129291.03,,,,28889.74
Northeast,Weekly,"2022-08-07 00:00:00",Organic,1.949901446,239502.88,12909.45,11904.03,0.00,204005.82,,,,10683.59
Northeast,Weekly,"2022-07-31 00:00:00",Organic,2.010958597,237553.87,10052.37,13061.65,2.26,199372.84,,,,15064.75
Northeast,Weekly,"2022-07-24 00:00:00",Organic,2.052674997,249096.16,11437.39,13889.76,0.00,206081.02,,,,17687.98
Northeast,Weekly,"2022-07-17 00:00:00",Organic,2.043858200,231706.91,8895.70,12243.84,8.80,198237.03,,,,12321.55
Plains,Weekly,"2022-08-07 00:00:00",Organic,1.692549617,54399.00,8550.84,2218.83,0.00,37839.59,,,,5789.73
Plains,Weekly,"2022-07-31 00:00:00",Organic,1.621685621,60435.12,7336.27,1887.62,0.00,44692.02,,,,6519.21
Plains,Weekly,"2022-07-24 00:00:00",Organic,1.673989861,56527.29,7575.27,1159.92,0.00,42069.06,,,,5723.03
Plains,Weekly,"2022-07-17 00:00:00",Organic,1.655912978,55128.19,8340.60,824.31,0.00,41411.67,,,,4551.60
"South Central",Weekly,"2022-08-07 00:00:00",Organic,1.595491927,118135.36,19116.90,2787.68,0.00,80112.75,,,,16118.02
"South Central",Weekly,"2022-07-31 00:00:00",Organic,1.453149872,150466.41,14025.05,1776.06,0.00,115827.85,,,,18837.45
"South Central",Weekly,"2022-07-24 00:00:00",Organic,1.628374924,124561.56,12807.52,2325.47,0.00,90399.51,,,,19029.06
"South Central",Weekly,"2022-07-17 00:00:00",Organic,1.711848924,117721.87,16232.64,2249.27,0.00,77596.95,,,,21643.01
Southeast,Weekly,"2022-08-07 00:00:00",Organic,1.576462273,266186.36,2298.09,6127.21,79.97,212476.16,,,,45204.93
Southeast,Weekly,"2022-07-31 00:00:00",Organic,1.625515157,284997.67,1862.79,5652.95,85.42,202521.06,,,,74875.44
Southeast,Weekly,"2022-07-24 00:00:00",Organic,1.559094174,348487.33,1463.83,5980.40,55.94,277453.45,,,,63533.71
Southeast,Weekly,"2022-07-17 00:00:00",Organic,1.581843280,332230.34,1603.52,6552.88,47.03,251269.45,,,,72757.46
West,Weekly,"2022-08-07 00:00:00",Organic,2.252573033,250380.67,15978.00,19670.62,13.11,44672.47,,,,170046.47
West,Weekly,"2022-07-31 00:00:00",Organic,2.293506015,229424.52,13383.33,20078.66,13.79,36064.84,,,,159883.90
West,Weekly,"2022-07-24 00:00:00",Organic,2.289315451,248676.57,11697.98,22231.02,73.56,38776.25,,,,175897.76
West,Weekly,"2022-07-17 00:00:00",Organic,2.352193942,264830.21,16560.96,21464.26,3.40,37457.63,,,,189343.95
"Total U.S.",Weekly,"2022-08-07 00:00:00",Organic,1.912801914,1537667.09,82526.71,86195.97,204.74,930823.10,,,,437916.59
"Total U.S.",Weekly,"2022-07-31 00:00:00",Organic,1.914592287,1546242.12,68490.27,83661.98,245.74,945757.01,,,,448087.13
"Total U.S.",Weekly,"2022-07-24 00:00:00",Organic,1.950360868,1635707.66,67812.13,87370.70,232.62,1010104.24,,,,470187.97
"Total U.S.",Weekly,"2022-07-17 00:00:00",Organic,2.001512027,1561406.76,74524.80,83532.57,155.53,930079.66,,,,473114.18
Albany,Weekly,"2022-09-04 00:00:00",Conventional,1.216268428,98080.07,10988.56,60433.14,2.03,20305.37,,,,6350.98
Albany,Weekly,"2022-08-28 00:00:00",Conventional,1.112098371,118124.31,13366.27,78859.20,9.93,18437.20,,,,7451.72
Albany,Weekly,"2022-08-21 00:00:00",Conventional,1.271520463,99698.86,11596.86,62396.50,8.35,18596.77,,,,7100.37
Albany,Weekly,"2022-08-14 00:00:00",Conventional,1.198512991,133704.91,13830.93,90862.29,14.86,21958.53,,,,7038.31
Atlanta,Weekly,"2022-09-04 00:00:00",Conventional,1.131577063,667547.06,268328.21,11405.30,17204.80,115598.88,,,,255009.87
Atlanta,Weekly,"2022-08-28 00:00:00",Conventional,1.142585230,595526.72,248307.62,5532.66,7737.19,116244.72,,,,217704.52
Atlanta,Weekly,"2022-08-21 00:00:00",Conventional,1.201063867,591231.72,219185.90,7450.04,15943.24,128539.31,,,,220113.23
Atlanta,Weekly,"2022-08-14 00:00:00",Conventional,1.249878912,635133.32,232023.57,7670.52,18600.22,146889.30,,,,229949.71
Baltimore/Washington,Weekly,"2022-09-04 00:00:00",Conventional,1.294946277,829552.40,224203.81,184170.43,2025.51,352738.31,,,,66414.34
Baltimore/Washington,Weekly,"2022-08-28 00:00:00",Conventional,1.396971014,898713.97,243483.39,198353.71,4880.15,329535.71,,,,122461.02
Baltimore/Washington,Weekly,"2022-08-21 00:00:00",Conventional,1.493609125,823840.09,191940.93,186125.41,4857.08,334033.81,,,,106882.86
Baltimore/Washington,Weekly,"2022-08-14 00:00:00",Conventional,1.274566713,853489.65,214452.15,181133.02,4782.96,386393.58,,,,66727.93
Birmingham/Montgomery,Weekly,"2022-09-04 00:00:00",Conventional,0.978171017,339092.36,150448.26,25598.99,1296.02,105337.58,,,,56411.52
Birmingham/Montgomery,Weekly,"2022-08-28 00:00:00",Conventional,1.068369995,266649.82,121040.42,18293.50,540.77,70069.72,,,,56705.41
Birmingham/Montgomery,Weekly,"2022-08-21 00:00:00",Conventional,1.139382061,239608.23,113830.95,11159.87,1205.22,64704.06,,,,48708.13
Birmingham/Montgomery,Weekly,"2022-08-14 00:00:00",Conventional,1.179550388,265271.63,136193.12,13454.05,1131.09,66982.71,,,,47510.66
Boise,Weekly,"2022-09-04 00:00:00",Conventional,1.309925728,112829.02,25197.46,10511.41,75.11,24499.75,,,,52545.30
Boise,Weekly,"2022-08-28 00:00:00",Conventional,1.255183052,105023.05,25852.81,6045.75,64.82,22253.11,,,,50806.57
Boise,Weekly,"2022-08-21 00:00:00",Conventional,1.222040388,121036.64,31617.64,5655.89,77.00,22726.53,,,,60959.59
