Week Ending,Geography,Type,ASP,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,Bulk GTIN
11/27/2022,West,Conventional,1.046891303,5015155.87,1109003.28,427611.92,26214.74,1168538.95,2283786.99
11/20/2022,West,Conventional,1.078354316,5582197.67,1267478.96,445441.38,25210.34,1308231.27,2535835.71
11/13/2022,West,Conventional,1.005422702,6461633.48,1358928.12,590375.48,23713.16,1514154.84,2974461.88
12/4/2022,California,Organic,1.671669829,302326.72,19538.68,5392.09,0,169447.73,107948.22
11/27/2022,California,Organic,1.75575023,262203.95,17702.42,5144.32,8.74,147058.02,92290.45
11/20/2022,California,Organic,1.729416969,252729.25,18425.96,5573.4,2.94,151102.42,77624.53
11/13/2022,California,Organic,1.938907766,231823.74,18988.42,5740.84,0,109183.38,97911.1
12/4/2022,Great Lakes,Organic,1.659866001,139477.6,2477.15,15219.71,0,51716.99,70063.75
11/27/2022,Great Lakes,Organic,1.691428593,97312.33,1898.08,10630.57,0,45262.06,39521.63
11/20/2022,Great Lakes,Organic,1.661937602,112964.64,2192.67,11058.22,0,54605.37,45108.38
11/13/2022,Great Lakes,Organic,1.544150418,121080.47,2240.26,11359.24,0,62327.93,45153.03
12/4/2022,Midsouth,Organic,1.542614905,189864.94,1385.26,14510.93,68.15,134689.31,39211.29
11/27/2022,Midsouth,Organic,1.608135471,166522.47,1262.65,12015.2,26.38,120070.14,33148.11
11/20/2022,Midsouth,Organic,1.591960073,184081.67,1160.5,12268.41,37.25,135221.39,35394.13
11/13/2022,Midsouth,Organic,1.563369273,207472.43,1540.73,14181.84,39.32,155409.97,36300.58
12/4/2022,Northeast,Organic,1.781275909,200564.23,9335.15,11852.09,13.34,164810.29,14553.36
11/27/2022,Northeast,Organic,1.786168044,182600.81,8463.11,8597.88,27.1,152320.93,13191.79
11/20/2022,Northeast,Organic,1.787522628,215326.62,10182.37,9740.17,19.5,179988.78,15395.79
11/13/2022,Northeast,Organic,1.768256098,219201.62,9492.56,12366.98,28.18,181835.42,15478.48
12/4/2022,Plains,Organic,1.222557466,61503.51,7786.09,2199.51,0,46824.99,4692.92
11/27/2022,Plains,Organic,1.376305773,49138.64,11783.68,3067.57,0,32198.57,2088.83
11/20/2022,Plains,Organic,1.443555925,54854.2,14538.83,5366.89,13.78,32660.64,2274.07
11/13/2022,Plains,Organic,1.40066597,63742.71,15058.59,7682.38,0,38668.52,2333.22
12/4/2022,South Central,Organic,1.014059609,181763.01,13688.17,1780.23,0,148156.97,18137.63
11/27/2022,South Central,Organic,1.361586919,111172.67,30988.72,3934.27,0,65464.45,10785.24
11/20/2022,South Central,Organic,1.266627957,109338.5,24679.55,2456.46,0,68983.15,13219.35
11/13/2022,South Central,Organic,1.231785094,124060.9,28134.13,3032.64,0,80701.33,12192.81
12/4/2022,Southeast,Organic,1.098121381,317721.09,1918.2,8566.21,5.92,238274.01,68956.75
11/27/2022,Southeast,Organic,1.087226116,283119.4,1655.91,6457.52,4.72,213553.91,61447.34
11/20/2022,Southeast,Organic,1.070590915,331832.26,1688.52,9830.18,8.64,248441.18,71863.73
11/13/2022,Southeast,Organic,0.982746509,392352.53,2077.79,9917.55,9.47,291524.29,88823.44
12/4/2022,West,Organic,1.632429397,287077.6,15057.46,18275.85,2.28,83315.8,170426.21
11/27/2022,West,Organic,1.791825686,204612.8,17286.94,12954.61,0,56278.1,118093.16
11/20/2022,West,Organic,1.785152674,228529.9,28604.85,16615.82,0,62709.26,120599.97
11/13/2022,West,Organic,1.762146107,248565.49,29764.78,21836.88,20.15,59361.8,137581.89
1/5/2020,California,Conventional,1.184136996,5631757.81,1767743.65,804070.42,184872.75,773193.65,2101877.35
1/12/2020,California,Conventional,1.175739947,5847376.98,1838929.59,778271.25,128021.87,779461.85,2322692.42
1/19/2020,California,Conventional,1.11020385,6296963.67,1694948.35,933659.68,174140.63,750817.59,2743397.41
1/26/2020,California,Conventional,1.300391252,5104906.47,1635068.52,619277.41,155141.53,836572.28,1858846.74
2/2/2020,California,Conventional,0.906224787,9302670.59,2775123.91,1189526.12,275437.2,2021734.22,3040849.15
2/9/2020,California,Conventional,1.170327372,5672729.8,1867865.01,555551.82,257158.58,905854.6,2086299.78
2/16/2020,California,Conventional,1.155336992,5544948.53,1557569.02,859678.22,134015.6,801098.36,2192587.32
2/23/2020,California,Conventional,1.18051971,6059758.38,1735387.82,681841.08,144419.04,1515813.71,1982296.73
3/1/2020,California,Conventional,1.349050474,5113556.16,1568275.98,641937.52,114929.64,889195.27,1899217.74
3/8/2020,California,Conventional,1.325120012,5299653.76,1858375.73,581731.33,70159.34,913667.7,1875719.65
3/15/2020,California,Conventional,1.410913913,6405106,1732765.39,776170.45,101695.58,1610792.71,2183681.88
3/22/2020,California,Conventional,1.471249699,5371870.94,1712024.24,651367.92,105406.28,976416.29,1926656.21
3/29/2020,California,Conventional,1.457817779,5585511.06,1850005.94,697157.28,115352.07,928268.56,1994727.22
4/5/2020,California,Conventional,1.369689992,6467170.72,2117213.61,904170.25,147806.32,1032480.93,2265499.61
4/12/2020,California,Conventional,1.45631333,5756833.95,1855454.37,774761.56,147338.77,995820.27,1983458.99
4/19/2020,California,Conventional,1.314549959,6468066.33,1967980.66,942371.63,122967.39,989332.51,2445414.14
4/26/2020,California,Conventional,1.41000829,6169098.87,2011140.73,857687.45,119990.61,1065773.72,2114506.36
5/3/2020,California,Conventional,1.119411457,8374642.36,2620260.48,1293093.08,147287.2,1649500.43,2664501.17
5/10/2020,California,Conventional,1.32211526,7001850.09,2306644.06,860413.08,193358.13,1275585.83,2365849
5/17/2020,California,Conventional,1.365326737,6501178.97,2149382.55,809034.28,193953.33,1165824.05,2182984.77
5/24/2020,California,Conventional,1.336657574,6893788.51,2161502.21,941579,162631.04,1223572.56,2404503.7
5/31/2020,California,Conventional,1.254589714,7444423.98,2008321.62,1083248.9,305782.78,1071279.55,2975791.13
6/7/2020,California,Conventional,1.30658599,6964191.03,2085631,991600.51,402664.38,1110305.79,2373989.35
6/14/2020,California,Conventional,1.259565054,6819778.56,2138052.77,1001374.81,275708.62,1151034.01,2253608.34
6/21/2020,California,Conventional,1.301494586,6616897.69,2013788.97,825988.64,238800.92,1059634.66,2478684.49
6/28/2020,California,Conventional,1.211614912,6857520.39,1796828.49,1045021.21,239511.58,1016652.57,2759506.54
7/5/2020,California,Conventional,1.303597592,7348045.17,2544202.46,771431.97,292296.92,1118614.37,2621499.45
7/12/2020,California,Conventional,1.219042925,6860918.43,1846780.71,1000421.27,223296,1065641.92,2724778.53
7/19/2020,California,Conventional,1.227887611,6764395.07,2004258.45,868391.84,211648.98,1095814.12,2584281.67
7/26/2020,California,Conventional,1.256507989,6954076.76,2108059.39,787553.51,228052.63,1509861.11,2320550.13
8/2/2020,California,Conventional,1.335626568,6439089.68,1935324.97,895582.68,215067.22,1146100.67,2247014.13
8/9/2020,California,Conventional,1.284058992,6691538.58,1773058.59,1151331.45,179742.41,1146197.53,2441208.59
8/16/2020,California,Conventional,1.184190685,6981014.88,1946509.84,1162715.62,162267.01,1173015.84,2536506.57
8/23/2020,California,Conventional,1.16351947,7159925.12,2237585.5,749866.83,149426.12,1119075.86,2903970.82
8/30/2020,California,Conventional,1.18117321,6790285.96,1912526.25,866173.81,144766.6,1116900.78,2749918.52
9/6/2020,California,Conventional,1.212921162,6956280.9,2198959.14,678227.03,136606.27,1191367.61,2751120.85
9/13/2020,California,Conventional,1.072633679,7195378.19,2156414.18,795135.97,306884.51,1481740.09,2455203.45
9/20/2020,California,Conventional,1.175004237,6447651.08,2027559.49,575375.3,264312.98,1157106.15,2423297.16
9/27/2020,California,Conventional,1.195477309,6370024.65,1939082.63,835712.41,142855.76,1097984.54,2354389.32
10/4/2020,California,Conventional,1.22866738,6118464.85,1825581.63,649337.93,113750.28,1059524.17,2470270.83
10/11/2020,California,Conventional,1.134560417,6566427.52,1912021.27,798650.83,112905.77,1084629.21,2658220.44
10/18/2020,California,Conventional,1.174512892,6064504.98,1727564.83,784968.17,169216.2,1159690.28,2223065.51
10/25/2020,California,Conventional,1.192516016,5671136.93,1473414.78,697614.06,165667.63,1188047.31,2146393.15
11/1/2020,California,Conventional,1.222131778,5730513.11,1467551.01,772033.41,198181.15,1145165.09,2147582.46
11/8/2020,California,Conventional,1.09321481,6107358.66,1541720.22,631498.09,184650.95,1056701.96,2692787.45
11/15/2020,California,Conventional,1.214295865,5492201.92,1559684.13,775639.4,106304.7,1066931.83,1983641.85
11/22/2020,California,Conventional,1.109052067,5874385.05,1963047.06,603433.57,93796.13,1134809.19,2079299.1
11/29/2020,California,Conventional,1.241369734,4516628.58,1371422.32,483975.38,98186.5,923089.94,1639954.45
12/6/2020,California,Conventional,1.043667853,6151404.18,1581630.85,696301.34,168483.74,1085154.5,2619833.75
12/13/2020,California,Conventional,1.130373873,5654914.26,1525360.79,643121.46,172766.74,1144285.61,2169379.67
12/20/2020,California,Conventional,1.204143831,5615031.44,1444468.95,542594.69,157085.61,1363597.57,2107284.61
12/27/2020,California,Conventional,1.09236848,5757598.41,1537941.5,599172.04,157042.35,1046003.11,2417439.4
1/5/2020,Great Lakes,Conventional,0.964466503,3908582.84,814090.3,806340.52,317423.3,464037.64,1506691.07
1/12/2020,Great Lakes,Conventional,1.034143541,3903810.13,833709.74,619109.57,207701.97,610866.48,1632422.37
1/19/2020,Great Lakes,Conventional,0.993685133,4270934.23,777424.43,1058403.46,418351.96,526528.17,1490226.21
1/26/2020,Great Lakes,Conventional,1.092170319,3649629.27,670789.27,620859.05,174437.63,1029945.1,1153598.24
2/2/2020,Great Lakes,Conventional,0.798124154,5729623.3,1046393.21,1154601.04,443921.16,1010222.74,2074485.16
2/9/2020,Great Lakes,Conventional,0.970189315,3947839.35,823251.85,756912.34,245399.03,573950.11,1548326.01
2/16/2020,Great Lakes,Conventional,1.152901847,3214145.27,649501.92,545433.65,161450.83,576240.72,1281518.15
2/23/2020,Great Lakes,Conventional,1.113273551,3847029.75,727210.44,733173.58,315968.19,584752.61,1485924.92
3/1/2020,Great Lakes,Conventional,1.155571134,3597034.49,786489.62,527090.86,162441.93,576618.63,1544393.45
3/8/2020,Great Lakes,Conventional,1.167478152,3843503.36,731496.57,518730.05,156195.15,976923.57,1460158.03
3/15/2020,Great Lakes,Conventional,1.357595838,4084779.63,925898.33,608421.68,180957.08,776766.43,1592736.1
3/22/2020,Great Lakes,Conventional,1.288235117,4185317.47,995543.07,671069.44,177498.63,682241.98,1658964.35
3/29/2020,Great Lakes,Conventional,1.152227104,3942914.25,949832.66,622854.11,155528.71,767210.05,1447488.72
4/5/2020,Great Lakes,Conventional,1.17228104,4177311.38,1123242,697197.19,179131.65,688161.97,1489578.57
4/12/2020,Great Lakes,Conventional,1.331498603,3965850.67,1047192.84,633348.88,208602.6,665664.2,1411042.15
4/19/2020,Great Lakes,Conventional,1.348308991,3864124.69,1013292.37,636614.68,192544.07,659688.37,1361985.21
4/26/2020,Great Lakes,Conventional,1.354150338,4237052.27,1110024.21,672501.3,216255.01,743790.79,1494480.97
5/3/2020,Great Lakes,Conventional,1.060083977,5562356.95,1467797.3,854431.12,229439.06,768527.32,2242162.15
5/10/2020,Great Lakes,Conventional,1.159564689,5229536.96,1562781.23,840476.58,331296.59,781093,1713889.57
5/17/2020,Great Lakes,Conventional,1.30043166,4290058.52,1099442.42,708286.58,218706.92,763181.77,1500440.83
5/24/2020,Great Lakes,Conventional,1.226240494,4853867.45,1309213.4,768992.89,341524.86,794792.9,1639343.4
5/31/2020,Great Lakes,Conventional,1.12695483,5041721.59,1183602.1,786737.82,237190.35,779233.42,2054957.91
6/7/2020,Great Lakes,Conventional,1.101860126,4976372.53,1395538.5,758748.64,298723.28,736985.98,1786376.14
6/14/2020,Great Lakes,Conventional,1.21928734,4241648.3,986249.25,666229.86,243874.82,836418.15,1508876.22
6/21/2020,Great Lakes,Conventional,1.221863768,4251696.37,959343.14,691002.49,248523.47,808240.91,1544586.37
6/28/2020,Great Lakes,Conventional,0.961632286,5329835.83,1306072.86,680445.11,258928.12,746378.83,2338010.91
7/5/2020,Great Lakes,Conventional,1.101484288,4773384.16,1121460.81,650476.03,229736.82,853287.23,1918423.27
7/12/2020,Great Lakes,Conventional,1.103407273,4167420.67,904155.22,629316.08,213944.36,850213.75,1569791.27
7/19/2020,Great Lakes,Conventional,1.01709061,4944125.91,1011772.07,891923.05,506300.08,971094.16,1563036.55
7/26/2020,Great Lakes,Conventional,0.967716343,4859798.03,1099702.36,812639.79,460370.41,872171.61,1614913.87
8/2/2020,Great Lakes,Conventional,0.993718919,4541276.95,1040017,635783.65,212895.51,1158914.2,1493666.58
8/9/2020,Great Lakes,Conventional,1.04713989,4098713.9,805856.07,588870.75,210662.29,1144679.59,1348645.21
8/16/2020,Great Lakes,Conventional,0.922898656,4526211.93,1022195.04,682154.76,220594.21,1011343.87,1589924.05
8/23/2020,Great Lakes,Conventional,0.934394354,4483126.77,926073.14,628777.27,230727.49,1138323.99,1559224.88
8/30/2020,Great Lakes,Conventional,0.988936034,4168205.88,1006328.16,616277.07,220224.65,736184.14,1589191.86
9/6/2020,Great Lakes,Conventional,1.07030399,3913646.37,861641.33,570059.57,179137.57,851383.67,1451424.23
9/13/2020,Great Lakes,Conventional,1.034858738,3899449.84,836045.91,580988.14,225146.15,734556.28,1522713.36
9/20/2020,Great Lakes,Conventional,0.933623527,4112019.29,877322.57,585130.43,151430.8,806171.6,1691963.89
9/27/2020,Great Lakes,Conventional,1.091391286,3539674.25,750036.59,559392.64,202866.43,699742.25,1327636.33
10/4/2020,Great Lakes,Conventional,1.022737667,3838179.8,841673.77,568161.3,162238.35,824229.02,1441877.36
10/11/2020,Great Lakes,Conventional,1.041664113,3811580.51,841065.66,606485.98,220583.49,775121.81,1368323.57
10/18/2020,Great Lakes,Conventional,1.070860269,3669730.49,690163,609172.27,212491.31,1013294.66,1144609.25
10/25/2020,Great Lakes,Conventional,0.989886714,3986590.52,730490.21,788814.63,431671.54,830937.96,1204676.17
11/1/2020,Great Lakes,Conventional,0.934114572,4259467.76,814425.11,702127.06,220794.48,747996.11,1774125
11/8/2020,Great Lakes,Conventional,1.013962215,3655506.92,780409.34,598197.77,261981.53,710220.15,1304698.13
11/15/2020,Great Lakes,Conventional,1.045305319,3773600.41,676750.82,636722.2,292825.33,844959.6,1322342.46
11/22/2020,Great Lakes,Conventional,0.998558109,3523213.05,655568.09,613039.1,319150.06,807646.42,1127809.39
11/29/2020,Great Lakes,Conventional,0.947051723,3106347.92,596470.65,559659.03,185327.84,670233.88,1094656.51
12/6/2020,Great Lakes,Conventional,0.962735001,3779814.93,714761.6,734001.49,370774.03,771370.71,1188907.09
12/13/2020,Great Lakes,Conventional,0.937762175,3925843.85,672101.59,618251.65,156481.69,1272425.69,1206583.21
12/20/2020,Great Lakes,Conventional,0.920920925,3718806.9,637163.98,681886.39,249015.2,859307.6,1291433.73
12/27/2020,Great Lakes,Conventional,0.959250377,3278256.56,590742.32,535006.7,163923.07,879056.45,1109528.03
1/5/2020,Midsouth,Conventional,1.017148323,3636728.38,1123134.47,885541.73,22776.03,836843.6,768432.55
1/12/2020,Midsouth,Conventional,1.075301078,3573428.37,1018597.06,736318.37,17740.93,925290.47,875481.54
1/19/2020,Midsouth,Conventional,1.036974188,3905542.68,1095456.89,782188.39,16741.42,1142971.35,868184.64
1/26/2020,Midsouth,Conventional,1.100410815,3601330.68,1020164.98,765667.47,17800.75,1091217.02,706480.46
2/2/2020,Midsouth,Conventional,0.932481316,4664255.7,1435694.09,1015756.79,17735.92,1226622.04,968446.87
2/9/2020,Midsouth,Conventional,1.031678716,3847582.07,1026451.22,980118.74,13464.15,1043783.12,783764.83
2/16/2020,Midsouth,Conventional,1.108446107,3467418.31,1013257.27,730303.94,9985.99,939498.06,774373.04
2/23/2020,Midsouth,Conventional,1.100498486,3654882.61,1167251.7,786787.11,10406.77,923992.68,766444.34
3/1/2020,Midsouth,Conventional,1.10384222,3731693.44,1095140.73,926284.99,22314.25,930794.78,757158.7
3/8/2020,Midsouth,Conventional,1.198186422,3627420.4,1161158.12,762656.55,9379.59,939728.9,754497.23
3/15/2020,Midsouth,Conventional,1.189535253,4444939.65,1493921.94,837777.22,8359.01,1205127.86,899753.62
3/22/2020,Midsouth,Conventional,1.235674165,4253393.86,1415626.06,830951.92,6984.75,1127857.89,871973.25
3/29/2020,Midsouth,Conventional,1.238233619,4061844.26,1397128.35,798631.67,7729.28,1047920.55,810434.4
4/5/2020,Midsouth,Conventional,1.156743105,4491661.78,1579854.17,884909.41,9324.42,1151893.81,865679.95
4/12/2020,Midsouth,Conventional,1.228892576,4262317.9,1457309.71,830792.23,10094.1,1202482.01,761639.86
4/19/2020,Midsouth,Conventional,1.238602237,4183371.69,1459558.99,814033.28,12353.11,1203381.99,694044.33
4/26/2020,Midsouth,Conventional,1.235494341,4417722.13,1426797.67,967445.76,18557.83,1249450.16,755470.72
5/3/2020,Midsouth,Conventional,1.057265237,5575457.19,1990654.14,1039975.19,17463.63,1633838.18,893526.05
5/10/2020,Midsouth,Conventional,1.135199931,4954625.11,1625321.14,1120148.02,18501.92,1317412.86,873241.17
5/17/2020,Midsouth,Conventional,1.183228427,4618059.86,1593638.79,920551.35,21053.1,1283832.6,798984.01
5/24/2020,Midsouth,Conventional,1.155027651,4872648.68,1688627.44,924405.12,20381.57,1338853.03,900381.52
5/31/2020,Midsouth,Conventional,1.167795453,4702901.95,1630825.96,970230.95,20828.67,1313008.05,768008.32
6/7/2020,Midsouth,Conventional,1.187187879,4619097.49,1545642.08,948923.65,24723.64,1330342.88,769465.24
6/14/2020,Midsouth,Conventional,1.160269036,4654604.25,1503664.39,905299.04,23836.54,1348732.44,873071.85
6/21/2020,Midsouth,Conventional,1.17063317,4420635.51,1425452.24,854838.16,20562.35,1312897.08,806885.67
6/28/2020,Midsouth,Conventional,1.167650091,4247505.82,1451091.14,829065.22,24527.75,1230444.82,712376.89
7/5/2020,Midsouth,Conventional,1.170684608,4527439.44,1463157.4,912977.6,24558.29,1375390.92,751355.23
7/12/2020,Midsouth,Conventional,1.132341752,4214226.74,1350272.14,830133.29,23319.96,1261933.93,748567.42
7/19/2020,Midsouth,Conventional,1.073572801,4358430.37,1352158.02,852789.03,26863.98,1410962.21,715657.14
7/26/2020,Midsouth,Conventional,1.052127751,4297514.86,1361690.63,818027.02,27014.58,1312225.34,778557.29
8/2/2020,Midsouth,Conventional,0.991221689,4505604.69,1285067.72,810533.86,23371.84,1640198.02,746433.25
8/9/2020,Midsouth,Conventional,1.037939132,4199387.89,1241026.38,885635.37,27250.44,1350548.13,694927.56
8/16/2020,Midsouth,Conventional,1.079353457,4032353.12,1190852.85,820417.56,31004.18,1297171.48,692907.05
8/23/2020,Midsouth,Conventional,1.042475028,4214563.7,1315673.45,831217.46,28056.99,1229041.53,810574.26
8/30/2020,Midsouth,Conventional,1.00286002,4235696.76,1328581.48,853877.13,25379.23,1222339.4,805519.52
9/6/2020,Midsouth,Conventional,1.034497138,4179874.22,1271553.76,893730.4,18752.45,1246801.76,749035.85
9/13/2020,Midsouth,Conventional,1.022792767,4148920.94,1179851.24,774710.36,14765.43,1458651.93,720941.98
9/20/2020,Midsouth,Conventional,1.043274864,3854031.8,1151329.58,789076.99,20149.04,1171087.82,722388.37
9/27/2020,Midsouth,Conventional,0.967984405,4111562.83,1280294.88,707015.76,13825.56,1374980.5,735446.12
10/4/2020,Midsouth,Conventional,1.058252054,3731425.09,1126421.85,689971.57,18048.94,1218854.42,678128.32
10/11/2020,Midsouth,Conventional,1.055727098,3605872.4,1068491.42,699325.44,19773.24,1125349.53,692932.77
10/18/2020,Midsouth,Conventional,1.011966231,3780090.23,1209549.59,660100.14,23608.03,1109629.95,777202.52
10/25/2020,Midsouth,Conventional,0.969097583,3792997.52,1353932.75,654461.49,16582.83,1060163.98,707856.47
11/1/2020,Midsouth,Conventional,1.028903806,3629056.05,1182843.69,668891.69,18601.91,1067407.33,691311.43
11/8/2020,Midsouth,Conventional,1.031252329,3581293.51,1146422.29,605992.6,15175.17,1114249.73,699453.71
